MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10609620,Closed Sale,2433 Fisher Island Dr,3,3,,2250000,1900000,01/25/2019 12:00:00 AM,06/24/2019 12:00:00 AM,Miami Beach,BAYSIDE VILLAGE CONDO,,2234,2234,1986,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Covered Parking",Attached,,Open Balcony,Marble Floors,"First Floor Entry, Built-Ins, Fire Sprinklers, Foyer Entry, Walk-In Closets",,,,,,,,,High Impact Windows,BAYSIDE VILLAGE CONDO,26265,,,"Bidet, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,78,,3,5,,Garage Secured,Ok To Lease,,Monthly,8407,0,0,1858,,,,FISHER ISLAND,5303,,"This magnificent 3 bedroom, 3 bath Bayside unit completely renovated redefines luxury living at it's finest. It showcases: 2,234 sq ft interior, marble floors, custom built-ins, a state of the art kitchen with top of the line appliances, renovated bathrooms, impact glass doors, expansive terrace overlooking Miami Downtown, Virginia Key and Biscayne Bay. Live the Fisher Island in this elegant private oasis!",06/30/2019 12:00:00 AM,,33109,43,,01/31/2020 12:00:00 AM,05/28/2019 12:00:00 AM,05/28/2019 12:00:00 AM,Cash,123,Miami-Dade County,30-42-09-003-0450,01/30/2019 8:13:38 PM,False,
A2201565,Closed Sale,5344 FISHER ISLAND DR,3,3,0,2250000,2200000,11/10/2015 12:00:00 AM,01/25/2016 12:00:00 AM,Fisher Island,,,1950,1950,1991,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Assigned Parking, 2 Or More Spaces",,Formal Dining,"Open Balcony, Open Porch","Ceramic Floor, Tile Floors","Built-Ins, Foyer Entry, Pantry, Roman Tub, Walk-In Closets",,,,,,,,,"Blinds/Shades, Impact Glass, Thermal Windows",,26018,,,,C41-Condo 1-4 Stories,False,False,,,4,10,,Intercom In Lobby,"Daily Rentals Ok, Exterior Alterations, No Trucks/Rv'S",,Monthly,0,0,0,3811,,,Bayview,Bayview,5344,,"Exceptional Bayview creatively custom-designed w/spectacular skyline views. 3/3 Italian Kitchen, Italian doors it fully automated. Magnificent entertaining spaces included in 1,950 SF of living space, this one-of-a-kind home showcases outstanding detailin  g.  Expansive terraces for incredible outdoor entertaining breathtaking afternoon sunsets. This spectacular residence enjoys a spacious living room with built-in bar.",02/25/2016 12:00:00 AM,,33109,25,,04/30/2016 12:00:00 AM,11/25/2015 12:00:00 AM,01/25/2016 12:00:00 AM,Cash,15,Miami-Dade County,30-42-09-013-0150,11/10/2015 12:00:00 AM,False,
A10635352,Closed Sale,19216 Fisher Island,3,3,,2200000,1600000,03/02/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Fisher Island,,,2049,2049,1989,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Golf Cart Parking",Attached,,High Impact Doors,Ceramic Floor,First Floor Entry,,,,,,,,,,,27782,,,,C42-Condo 5+ Stories,False,False,,,1,5,,"Other Security, Private Guards, Security Patrol",Other Restrictions,,Monthly,1595,0,0,2282,,,,Seaside Village,19216,,"Fully renovated three bedroom in seaside village. Beautiful kitchen, baths, floors, brand new windows and sliders. Spacious floor plan with three bedrooms with all en suite baths, ground floor corner unit with oversized wrap around terrace. Tremendous revenue potential if desired. Seaside Village is zoned to allow unlimited rentals. Two car parking spaces and one golf cart parking, large storage and Golf cart included in purchase. No equity membership required",08/31/2019 12:00:00 AM,,33109,8,,03/01/2020 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,Cash,121,Miami-Dade County,30-42-10-005-0520,03/08/2019 9:21:15 AM,False,
A10314608,Closed Sale,2427 Fisher Island Dr,3,3,1,2188800,1948880,07/25/2017 12:00:00 AM,02/14/2018 12:00:00 AM,Miami,,,2858,2858,1986,"Concrete Block Construction, Cbs Construction",,,Central Heat,"Central Cooling, Electric Cooling, Zoned Cooling",2,"Covered Parking, Guest Parking",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Courtyard, Open Balcony, Wraparound Porch","Carpeted Floors, Tile Floors","Second Floor Entry, Bar, Built-Ins, Fireplace, Fire Sprinklers, Walk-In Closets, Wet Bar",,,,,"Den/Library/Office, Family Room, Garage Converted, Storage Room, Utility Room/Laundry",,,,Blinds/Shades,,17306,,,"Bidet, Dual Sinks, Separate Tub & Shower",C41-Condo 1-4 Stories,False,False,75,,2,4,"Beach Club Member Available, Clubhouse, Courtesy Bus, Golf Course Community, Golf Equity Available, Gate Guarded, Maintained Community, Management On Site, Other Membership Available, Paved Road, Private Roads, Security Patrol, Sidewalks, Spa/Hot Tub, Street Lights, Community Tennis Courts","Guard At Site, Other Security, Security Patrol, Tv Camera","Okay To Lease 1st Year, Other Restrictions",,Quarterly,2013,0,0,6729,,,Fisher Island,Bayside Village,2427,,"Spacious open floor plan 3BR 3.5 Bath 2nd floor 2858 SF condo in exclusive private island of Fisher Island, Miami. Accessible via private ferry or helicopter. 24 hour roving security. Supermarket. Restaurants. Striking Mediterranean style architecture, lush landscaped grounds, heated swimming pool, hot tub. Corner unit w/amazing direct view of downtown Miami skyline & Biscayne Bay. New roof. New exterior paint.3rd BR converted to formal DR. Can easily convert back to 3rd BR. Fireplace. Safe in MBR. Walk in closets. Wine storage. Large storage room in garage. Two 3-ton AC. One year appliance warranty.Accordion hurricane shutters. Private mail Rm. Buyer not required to purchase club equity. Private dock available.Possible seller financing. $30,000 allowance for upgrade with full price offer.",02/15/2018 12:00:00 AM,,33109,38,,12/31/2017 12:00:00 AM,12/31/2017 12:00:00 AM,12/31/2017 12:00:00 AM,Cash,159,Miami-Dade County,30-42-09-003-0590,07/25/2017 9:25:38 PM,False,
A2106468,Closed Sale,2023 FISHER ISLAND DR,3,3,1,2150000,1550000,03/23/2015 12:00:00 AM,05/09/2018 12:00:00 AM,Fisher Island,,,2858,2858,1988,Cbs Construction,,,Central Heat,Central Cooling,2,Covered Parking,,Dining/Living Room,Open Balcony,Marble Floors,"Walk-In Closets, Wet Bar",,,,,,,,,Sliding,,14252,,,Whirlpool/Spa,C42-Condo 5+ Stories,False,False,,,2,5,,"Guard At Site, Private Guards, Security Patrol","Exterior Alterations, No Trucks/Rv'S",,Monthly,2949,0,0,2949,,,FISHER ISLAND,BAYSIDE FISHER ISLAND,2023,,"This private second floor 3BR/3+1BA Bayside residence overlooks the Fisher Island Marina with beautiful views of Biscayne Bay, Virginia Key, Downtown & Atlantic Ocean. Features fine marble floors thruout, large kitchen with granite coun ters, eat-in dining area, open living room, custom bar & large balcony with open water views. The master suite is spacious with private balcony and marble master bath w/glass shower & sunken Jacuzzi tub. Maintenance fee is $2,949.81/ month. FICA is $6,729.76 per quarter.",04/25/2018 12:00:00 AM,,33109,10,,03/23/2018 12:00:00 AM,03/13/2018 12:00:00 AM,03/13/2018 12:00:00 AM,Conventional,1086,Miami-Dade County,30-42-09-006-0090,04/24/2015 9:14:00 AM,False,
A10044935,Closed Sale,5245 Fisher Island Dr,3,3,1,2099000,2050000,03/04/2016 12:00:00 AM,03/22/2017 12:00:00 AM,Miami Beach,,,1950,1950,1992,Concrete Block Construction,,,Electric Heat,"Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",Detached,Dining/Living Room,Open Balcony,Ceramic Floor,"First Floor Entry, Closet Cabinetry, Foyer Entry, Skylight",,,,,"Other, Storage Room",,,,"Drapes & Rods, Impact Glass",,27904,,,"Bidet, Shower Only, Separate Tub & Shower, Tub Only",C42-Condo 5+ Stories,False,False,37,,4,10,,"Guard At Site, Private Guards","Daily Rentals Ok, Exterior Alterations, Ok To Lease",,Quarterly,6293,0,0,6293,,,Bayview Fisher Islan,Bayview Fisher Island,5245,,"SPECTACULAR BAYVIEW RESIDENCE WITH BREATHTAKING VIEWS TO BISCAYNE BAY AND MIAMI SKYLINE.  PROFESSIONAL RENOVATED WITH THE FINEST FINISHES. THIS UNIT FEATURES, AMAZING OPEN STATE- OF-THE-ART KITCHEN WITH STAINLESS STEEL APPLIANCES, IMPACT SLIDING DOORS, CERAMIC FLOOR THROUGHOUT, WALKING CLOSET, SPACIOUS MASTER BEDROOM WITH PRIVATE BALCONY OVER LOOKING THE BAY. ENJOY THE BAYVIEW AND THE BREATHTAKING SUNSET FROM YOUR OWN EXPANSIVE PRIVATE TERRACE. FISHER ISLAND FEATURES WORLD-CLASS AMENITIES.",03/31/2017 12:00:00 AM,,33109,16,,08/02/2017 12:00:00 AM,01/29/2017 12:00:00 AM,01/29/2017 12:00:00 AM,Cash,331,Miami-Dade County,30-42-09-014-0300,03/07/2016 3:30:31 PM,False,
A10571976,Closed Sale,19252 Fisher Island Dr,2,2,0,2090000,1950000,11/14/2018 12:00:00 AM,04/25/2019 12:00:00 AM,Miami Beach,Seaside Condo,,,1838,1989,Cbs Construction,,,Electric Heat,Electric Cooling,1,"1 Space, Assigned Parking, Guest Parking",Attached,"Dining/Living Room, Eat-In Kitchen",Open Balcony,Marble Floors,"Built-Ins, Elevator, Other Interior Features",,,,,"Den/Library/Office, Utility Room/Laundry",,,,"Impact Glass, Sliding",Seaside Condo,26750,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,5,5,,"Guard At Site, Private Guards, Security Patrol, Walled",Other Restrictions,,Monthly,6729,0,0,1529,,,,Seaside Condo,19252,,"AMAZING PENTHOUSE WITH A SPECTACULAR OCEAN VIEW. THIS 2-BEDROOM, 2-BATH PLUS DEN UNIT HAS MARBLE FLOORS THROUGHOUT, NEW KITCHEN & BATHROOMS, IMPACT WINDOWS/DOORS AND CUSTOM CLOSETS. THE DEN CAN BE CONVERTED INTO A SMALL GUEST ROOM. IT ALSO FEATURES A LARGE TERRACE WITH HIGH CEILINGS AND ARCHED OPENINGS. GREAT INCOME POTENTIAL! UNIT CAN BE RENTED SHORT/LONG TERM WITHOUT RESTRICTIONS. UNIT COMES WITH ONE GOLF CART. WALKING DISTANCE FROM BEACH CLUB, TENNIS, POOL AND SPA. EASY TO SHOW! BRING YOUR BUYERS TO SEE THIS EXCEPTIONAL RESIDENCE ON THIS PARADISE ISLAND.",04/22/2019 12:00:00 AM,,33109,23,,04/30/2019 12:00:00 AM,02/24/2019 12:00:00 AM,02/24/2019 12:00:00 AM,Cash,102,Miami-Dade County,30-42-10-005-0460,11/15/2018 2:41:00 PM,True,6000
A10576299,Closed Sale,7937 Fisher Island Dr,2,2,1,1975000,1850000,11/26/2018 12:00:00 AM,03/20/2019 12:00:00 AM,Fisher Island,OCEANSIDE @ FISHER ISL CO,,2530,2530,1989,Cbs Construction,,,Central Heat,Central Cooling,1,Other Parking,Attached,Dining/Living Room,"Open Balcony, Storm/Security Shutters",Marble Floors,"Third Floor Entry, Foyer Entry",,,,,Family Room,,,,Sliding,OCEANSIDE @ FISHER ISL CO,23859,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,3,6,,"Guard At Site, Other Security",Ok To Lease,,Quarterly,2267,0,0,6729,,,,Oceanside Fisher Island,7937,,"The perfect Oceanside 2 BR boasts wide serene views of the Atlantic Ocean and private beach & pool access. Super spacious open living area, new kitchen, new modern master bath & recent new A/C  unit. Elegant marble floors w/ inlayed foyer design. Inarguably the BEST opportunity on the Island. Two car garage parking, storage and 1 golf cart. Easy to show and sell.",03/15/2019 12:00:00 AM,,33109,20,,10/31/2019 12:00:00 AM,01/18/2019 12:00:00 AM,01/18/2019 12:00:00 AM,Cash,53,Miami-Dade County,30-42-10-007-0360,11/26/2018 12:54:56 PM,False,
A10454342,Closed Sale,2524 Fisher Island Dr,3,3,1,1975000,1520000,04/18/2018 12:00:00 AM,10/09/2018 12:00:00 AM,Miami Beach,BAYSIDE VILLAGE CONDO,,2744,2744,1986,Other Construction,,,Central Heat,Central Cooling,2,"Golf Cart Parking, Guest Parking",,,Storm/Security Shutters,"Marble Floors, Tile Floors","Fireplace, Handicap Accessible, Roman Tub, Split Bedroom, Walk-In Closets",,,,,Utility Room/Laundry,,,,Drapes & Rods,BAYSIDE VILLAGE CONDO,35372,,,,C41-Condo 1-4 Stories,False,False,,,2,4,,Other Security,Ok To Lease,,Monthly,6545,0,0,1931,,,BAYSIDE VILLAGE,BAYSIDE VILLAGE,6204,,"This spacious elegant 3 bedroom and 3.5 bathroom residence features 2744 sq ft of interior space with 4 large terraces overlooking the marina and golf course. Desirable corner unit has spacious open layout with marble and tile floors throughout and comes with 2 golf carts,2 parking spaces and a large storage unit. Experience peace and relaxation on these 216 acres of private community with pristine private beach and world class resort amenities: beach club,18 tennis courts, golf course,6 restaurants, Spa, wellness center,2 marinas and many more services for a luxury lifestyle. Private and secure Island is accessible only by a private ferry, boat or a helicopter. Unique boater opportunity:60 ft boat slip is available for purchase. PRICED TO SELL.",10/09/2018 12:00:00 AM,,33109,25,,10/17/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,Seller Financing,166,Miami-Dade County,30-42-09-003-0770,04/18/2018 12:16:32 PM,False,
A10397564,Closed Sale,19142 FISHER ISLAND,3,2,,1975000,1575000,01/05/2018 12:00:00 AM,05/02/2018 12:00:00 AM,Miami,,,,1875,1989,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,Golf Cart Parking,,,Patio,Marble Floors,"Built-Ins, Closet Cabinetry, Cooking Island",,,,,,,,,,,20012,,,,C42-Condo 5+ Stories,False,False,,,4,5,,"Phone Entry, Fire Alarm, Private Guards, Security Patrol, Tv Camera","Ok To Lease, Other Restrictions",,Monthly,6732,0,0,1440,,,FISHER ISLAND,SEASIDE VILLAGE,19142,,"THIS BEAUTIFUL FISHER ISLAND UNIT IS LOCATED ON THE FOURTH FLOOR OF SEASIDE VILLAGE WITH DIRECT OCEAN VIEWS FEATURING 2 BEDROOMS, PLUS A DEN WITH A MURPHY BED, 2 BATHS, 1,875 SQ FT INTERIOR, EXPANSIVE TERRACES, OPEN RENOVATED KITCHEN, MARBLE FLOORS THROUGHOUT, ETC.  UNIT IS OFFERED FULLY FURNISHED (ARTWORK NOT INCLUDED) AND IT IS AVAILABLE FOR SHORT OR LONG TERM RENTALS, NO RENTAL RESTRICTIONS. EASY TO SHOW. LIVE THE FISHER ISLAND LIFESTYLE IN THIS EXCEPTIONAL UNIT.",04/25/2018 12:00:00 AM,,33109,24,,01/31/2019 12:00:00 AM,03/13/2018 12:00:00 AM,03/13/2018 12:00:00 AM,Cash,67,Miami-Dade County,30-4210005-0110,01/09/2018 2:15:08 PM,True,1500
A10594601,Closed Sale,2543 Fisher Island Dr,3,3,,1950000,1800000,01/05/2019 12:00:00 AM,06/04/2019 12:00:00 AM,Miami Beach,BAYSIDE VILLAGE CONDO,,1847,1847,1986,Cbs Construction,,,Central Heat,Central Cooling,2,"Assigned Parking, Guest Parking",Attached,Dining/Living Room,High Impact Doors,Marble Floors,"Built-Ins, Closet Cabinetry, Vaulted Ceilings, Volume Ceilings",,,,,,,,,"Blinds/Shades, Impact Glass",BAYSIDE VILLAGE CONDO,18745,,,"Combination Tub & Shower, Dual Sinks",C41-Condo 1-4 Stories,False,False,,,4,4,,"Elevator Secure, Fire Alarm, Guard At Site","Ok To Lease, Renting Limited",,Monthly,8407,1,1,1551,,,BAYSIDE VILLAGE,FISHER ISLAND,6403,,"Visit this lovely 2 bedroom + den 2.5 bath renovated Bayside Village Penthouse overlooking the Fisher Island marina! Features include: vaulted ceilings, marble floors throughout, open kitchen with top of the line appliances, expansive terraces perfect for entertaining! Visit this magnificent unit! Easy to show.",05/28/2019 12:00:00 AM,,33109,44,,01/31/2020 12:00:00 AM,04/11/2019 12:00:00 AM,04/11/2019 12:00:00 AM,Cash,96,Miami-Dade County,30-42-09-003-0750,01/06/2019 10:47:24 PM,False,
A10333684,Closed Sale,2214 Fisher Island Dr,3,3,1,1950000,1625000,08/25/2017 12:00:00 AM,08/10/2018 12:00:00 AM,Miami Beach,,,3100,2838,1986,Cbs Construction,,,Central Heat,Central Cooling,2,Covered Parking,Attached,"Breakfast Area, Dining/Living Room",Open Balcony,"Carpeted Floors, Wood Floors",First Floor Entry,,,,,Den/Library/Office,,,,Sliding,,39582,,,"Bidet, Dual Sinks, Separate Tub & Shower",C41-Condo 1-4 Stories,False,False,,,1,4,,"Guard At Site, Other Security, Security Patrol","Daily Rentals Ok, No Trucks/Rv'S",,Quarterly,2013,0,0,6729,,,,Bayside Village Condo,3104,,"Prime location! Ground floor with sweeping guest Marina, Bay and city of Miami skyline views offers mesmerizing sunsets. Covered courtyard entry affords privacy and security. Huge wraparound terrace open to the garden and bay. Contemporary renovated 3 bed floor plan, gourmet kitchen with breakfast area opens to formal dining room. Beautiful Oak wood floors throughout living area. Custom wet bar with wood cabinetry and storage for fine crystal. Den boasts rich wood built-in/media center. Two powder rooms and staff quarters. Drastically reduced to sell!",08/13/2018 12:00:00 AM,,33109,26,,12/01/2018 12:00:00 AM,06/12/2018 12:00:00 AM,06/12/2018 12:00:00 AM,Cash,291,Miami-Dade County,30-42-09-003-0120,08/25/2017 2:26:27 PM,False,
A10283158,Closed Sale,2223 Fisher Island Dr,3,3,1,1950000,1875000,05/24/2017 12:00:00 AM,03/26/2019 12:00:00 AM,Miami Beach,,,2858,2858,1986,Concrete Block Construction,,,Central Heat,Central Cooling,1,Covered Parking,,Dining/Living Room,"Barbeque, Courtyard, Deck","Carpeted Floors, Wood Floors",First Floor Entry,,,,,,,,,,,16877,,,,C42-Condo 5+ Stories,False,False,23,,2,4,,"Other Security, Security Patrol",Ok To Lease,,Monthly,2000,0,0,2000,,,fisher island,Bayside Village Condo,3203,,"3/3.5 plus Den, 2858 Sq. Ft.  Fully renovated with beautiful unobstructed views of the Ocean and the Bay. Center stack with deep terraces.  Immaculate condition, turn-key and ready to move in immediately.  Hurricane doors front and back.  Custom gourmet kitchen, top-of-the-line appliances, electrical shades, Lutron lighting system. Many extras!!  Easy to show.   Excellent pricing.",03/31/2019 12:00:00 AM,,33109,12,,07/31/2020 12:00:00 AM,03/04/2019 12:00:00 AM,03/04/2019 12:00:00 AM,Cash,649,Miami-Dade County,30-42-09-003-0090,05/24/2017 5:38:19 PM,False,
A10594743,Closed Sale,19242 Fisher Island Dr,3,2,0,1900000,1400000,12/15/2018 12:00:00 AM,06/07/2019 12:00:00 AM,Miami Beach,SEASIDE CONDO,,1875,1875,1989,Concrete Block Construction,,,Electric Heat,Central Cooling,1,"1 Space, Assigned Parking, Golf Cart Parking",Attached,"Dining/Living Room, Other",Open Balcony,"Carpeted Floors, Marble Floors","First Floor Entry, Fire Sprinklers, Foyer Entry, Roman Tub, Walk-In Closets",,,,,Storage Room,,,,Sliding,SEASIDE CONDO,17912,,,"Bidet, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,4,5,,"Guard At Site, Security Patrol",Other Restrictions,,Monthly,6739,0,0,1529,,,fisher island,seaside village,19242,,"Seaside Village 4th floor 3 bedroom with direct ocean views, This is the best location for a rental unit  on Fisher Island. There are only 2 buildings on Fisher Island that allow unrestricted leasing and only the 4th & 5th floor that have beach & ocean views. Recently refreshed master and third bedroom. Located in the southeast corner of Fisher Island walk able to the beaches, pool, tennis & spa. The residence is being offered turnkey for instant revenue. Golf cart is included in the sale. Unit does not require equity membership for sale.",06/07/2019 12:00:00 AM,,33109,8,,11/15/2019 12:00:00 AM,05/14/2019 12:00:00 AM,05/14/2019 12:00:00 AM,Cash,150,Miami-Dade County,30-42-10-005-0400,01/07/2019 10:50:28 AM,False,
A10565975,Closed Sale,19152 Fisher Island Dr,2,2,,1900000,1400000,11/04/2018 12:00:00 AM,05/01/2019 12:00:00 AM,Miami Beach,SEASIDE CONDO,,1838,1838,1989,Concrete Block Construction,,,"Central Heat, Electric Heat, Reverse Cycle","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",,"Breakfast Area, Dining/Living Room","High Impact Doors, Open Balcony",Marble Floors,"Built-Ins, Closet Cabinetry, Fireplace, Fire Sprinklers, Walk-In Closets",,,,,,,,,Blinds/Shades,SEASIDE CONDO,11731,,,Dual Sinks,C42-Condo 5+ Stories,False,False,29,,5,5,,"Private Guards, Security Patrol",Exterior Alterations,,Monthly,6729,0,0,1529,,,Fisher Island,Seaside Village,19152,,"Exceptional Opportunity to Purchase this 2 Bedroom, 2 Bath Penthouse Condo at Seaside Village with Unparalleled Views of Ocean over the picturesque Seaside Villa rooftops.  Many interior decorator extras include built-ins, custom design in kitchen and baths.  Offered Furnished as shown.   Seller does not require the buyer to purchase an Equity Membership, so this property can be purchased by an existing Equity Member.  Easy to Rent - Great Income Potential.  Can rent unlimited times/year.  May be Purchase separately or together with 19151 Fisher Island Drive.",05/17/2019 12:00:00 AM,,33109,6,,11/04/2019 12:00:00 AM,04/08/2019 12:00:00 AM,04/08/2019 12:00:00 AM,Conventional,155,Miami-Dade County,30-42-10-005-0170,11/04/2018 1:37:59 PM,False,
A2176083,Closed Sale,2122 Fisher Island Drive,2,2,1,1900000,1680000,09/17/2015 12:00:00 AM,09/07/2016 12:00:00 AM,Miami,,,1847,1847,1988,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Assigned Parking, Golf Cart Parking",Attached,Formal Dining,Open Balcony,"Marble Floors, Wood Floors","First Floor Entry, Foyer Entry",,,,,,,,,Impact Glass,,12807,,,Dual Sinks,C41-Condo 1-4 Stories,False,False,7,27,2,4,,"Guard At Site, Other Security, Private Guards",Okay To Lease,,Quarterly,1491,0,0,6293,,,Fisher Island,Bayside Village East,2122,,"THIS STUNNING BAYSIDE CONDO OVERLOOKS THE FISHER ISLAND MARINA, OCEAN, POOL AND BAY VIEWS FROM ITS VERY OWN OPEN TERRACE. THIS UNIT FEATURES 2 BEDROOMS + DEN, 2.5 UPDATED BATHROOMS WITH DOUBLE SINKS IN THE MASTER BATH, A RENOVATED STAINLESS STEEL KITCHEN,   UPGRADED CREAM MARFIL MASTER BATH, AND ROSEWOOD FLOORS IN THE SECOND BEDROOM. IT ALSO INCLUDES ELECTRIC SHADES IN THE MASTER BEDROOM WITH IMPACT GLASS DOORS THROUGHOUT. BUYER MUST PURCHASE SELLER'S EQUITY MEMBERSHIP.",08/31/2016 12:00:00 AM,,33109,17,,09/08/2016 12:00:00 AM,05/11/2016 12:00:00 AM,09/07/2016 12:00:00 AM,Conventional,237,Miami-Dade County,30-42-09-006-0260,09/17/2015 12:00:00 AM,False,
A1793748,Closed Sale,15911 FISHER ISLAND DR,1,1,0,1850000,1850000,05/25/2013 12:00:00 AM,11/12/2014 12:00:00 AM,Fisher Island,,,1122,1122,1988,Cbs Construction,,,Central Heat,Central Cooling,1,1 Space,,,"Courtyard, Other",Marble Floors,Built-Ins,,,,,,,,,,,12107,,,,V54-Villa Condo,False,False,,,1,0,,Guard At Site,Exterior Alterations,,Quarterly,1259,0,0,5956,,,FISHER ISLAND,SEASIDE VILLA,15911,,"Gorgeous Seaside Villas ground floor unit with direct Ocean access, completely upgraded kitchen with beautiful white marble floors throughout. This one of a kind Villa offers a luxurious spa & health club, tennis court & golf course, marina, restaurants a nd more. LIVING AREA ADJ. SQ.FT. = 1,122 (PER APPRAISAL - See attachment).",11/12/2014 12:00:00 AM,,33109,7,,12/25/2014 12:00:00 AM,08/29/2014 12:00:00 AM,11/12/2014 12:00:00 AM,Conventional,461,Miami-Dade County,30-42-10-004-0470,05/29/2013 12:00:00 AM,False,
A10119448,Closed Sale,2226 Fisher Island Dr,3,3,1,1795000,1350000,07/11/2016 12:00:00 AM,05/15/2019 12:00:00 AM,Miami Beach,,,2744,2744,1986,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,Golf Cart Parking,Attached,"Breakfast Area, Dining/Living Room",Open Balcony,Wood Floors,"Built-Ins, Exclusions, Fireplace, Split Bedroom",,,,,Utility Room/Laundry,,,,"Other Windows, Sliding",,14796,,,"Bidet, Dual Sinks",C41-Condo 1-4 Stories,False,False,,,2,4,,"Guard At Site, Private Guards, Security Patrol",Exterior Alterations,,Monthly,1936,0,0,1936,,,FISHER ISLAND,BAYSIDE FISHER ISLAND,2226,,"This very desired 3BR/3BA+1 second floor corner Bayside Village residence features 2,744 SF of luxury, open flowing living and dining areas with fine hardwood floors throughout. 4 private balconies provide spectacular views to Virginia Key, Biscayne Bay, golf course and Downtown skyline. Spacious master suite w/terrace access, walk-in closet, marble master bath with sunken tub. Each bedroom with en-suite bath & walk-in closets. *** Buyer must purchase seller’s Fisher Island equity membership. Maintenance fee is $1,936.44/ month. FICA is $6,729.76 per quarter.",06/03/2019 12:00:00 AM,,33109,12,,07/01/2019 12:00:00 AM,03/19/2019 12:00:00 AM,03/19/2019 12:00:00 AM,Cash,981,Miami-Dade County,30-42-09-003-0210,07/21/2016 11:50:05 AM,False,
A2171718,Closed Sale,2323 FISHER ISLAND DR,2,2,1,1750000,1500000,09/08/2015 12:00:00 AM,12/02/2015 12:00:00 AM,Fisher Island,,,1847,1847,1986,Cbs Construction,,,Electric Heat,Electric Cooling,2,"2 Or More Spaces, Covered Parking, Golf Cart Parking",Attached,,Open Balcony,Tile Floors,"Second Floor Entry, Bar, Built-Ins, Closet Cabinetry, Foyer Entry, Fire Sprinklers, Split Bedroom",,,,,,,,,"Impact Glass, High Impact Windows",,9364,,,,C41-Condo 1-4 Stories,False,False,14,78,2,4,,Guard At Site,"Daily Rentals Ok, Exterior Alterations",,Quarterly,1300,0,0,6293,,,Fisher Island,Bayside Village,2323,,"Fantastic Two Bedroom, Two and a Half Bath Bayside Village Apartment.  Gorgeous Open Bay Views from Living Room and Master Suite. Quiet, Private, Intimate Garden-Style Complex. Hurricane doors & Windows, Lovely built-ins & Many Decorator Extras.  Wood-bur ning Fireplace in Living Room.  Impeccable, move-in condition. Fantastic opportunity to own this Exceptional Property on Fisher Island! Buyer must purchase Equity Membership in the Fisher Island Club - currently $250,000.00. Call for appointment to see",12/21/2015 12:00:00 AM,,33109,11,,03/08/2016 12:00:00 AM,10/30/2015 12:00:00 AM,12/02/2015 12:00:00 AM,Cash,52,Miami-Dade County,30-42-09-003-0310,09/08/2015 12:00:00 AM,False,
