MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A2085578,Closed Sale,3 ISLAND AV,1,1,0,350000,350000,03/11/2015 12:00:00 AM,05/15/2015 12:00:00 AM,Miami Beach,,,950,950,1962,Cbs Construction,,,"Electric Heat, Central Heat","Central Cooling, Electric Cooling",1,1 Space,,,Other,Other Floors,Walk-In Closets,,,,,,,,,,,3913,,,,C45-Co-Op 5+ Stories,False,False,,,11,14,,Elevator Secure,Other Restrictions,,Monthly,854,0,0,854,,,,Terrace Towers,11G,,"Desirable bay views from the 11 th floor. Subject to higher bids pursuant to bankruptcy court auction and final sale subject to bankruptcy court approval, bidding pre-qualification form and procedures available upon request from listing agent, bid qualifi cation sheets and certified funds earnest money deposit of funds to participate in auction due by March 31 st. Deposits to be refunded to unsuccessful bidders.""",05/01/2015 12:00:00 AM,,33139,11,,09/10/2015 12:00:00 AM,04/01/2015 12:00:00 AM,05/15/2015 12:00:00 AM,Cash,21,Miami-Dade County,02-32-33-030-0810,03/12/2015 12:00:00 AM,False,
A2110165,Closed Sale,236 SW 4 AV,2,1,0,350000,320000,05/01/2015 12:00:00 AM,06/26/2015 12:00:00 AM,Miami,CITY OF MIAMI SOUTH,,1556,1556,1924,Cbs Construction,Detached,One Story,Window/Wall,Wall/Window Unit Cooling,0,Slab/Strip,,Dining/Living Room,"Fence, Exterior Lighting, Patio, Room For Pool, Shed",Tile Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,Utility Room/Laundry,Municipal Sewer,"Garden View, River",Municipal Water,"Blinds/Shades, Casement",CITY OF MIAMI SOUTH,2200,False,False,Combination Tub & Shower,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,Ok To Lease,,,,,,,,,CITY OF MIAMI SOUTH,,,,"Investors Dream!! Nice 2 bedrooms, 1 bathroom single story home across the street from the ""Jose Marti Park"" and the Miami River! Property currently rented month to month. Great location, close to Downtown, Little Havana, Southside Park, Spring Garden Poi nt Park and Miami Circle at Brickell Point. There are excellent bike lanes and the terrain is flat &  is very bike able, biking is convenient for most trips. IT'S A GOLD MINE FOR INVESTORS!!",06/26/2015 12:00:00 AM,X,33130,4,,11/02/2016 12:00:00 AM,05/13/2015 12:00:00 AM,06/26/2015 12:00:00 AM,Cash,12,Miami-Dade County,01-02-01-090-1210,05/01/2015 12:00:00 AM,False,
A2049618,Closed Sale,641 NW 7TH STREET RD,2,1,0,349900,452000,12/24/2014 12:00:00 AM,01/28/2015 12:00:00 AM,Miami,SPRING GARDENS,,1221,1221,1957,Cbs Construction,Detached,One Story,Central Heat,Central Cooling,0,Driveway,,,Fence,Terrazzo Floors,Other Interior Features,Other Lot Description,,,,No Additional Rooms,Municipal Sewer,Canal,Municipal Water,,SPRING GARDENS,4274,,False,,R32-WF/No Ocean Access,False,True,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Unique Boathouse property in historic Spring Gardens. 2/1 home with interior access to 65'X35' Boathouse on Seybold Canal with direct access to Miami River. No fixed bridges. Terrazzo floors, freshly painted, new kitchen, fenced yard.  ",01/28/2015 12:00:00 AM,X,33136,6,,04/22/2015 12:00:00 AM,01/02/2015 12:00:00 AM,01/28/2015 12:00:00 AM,Cash,9,Miami-Dade County,01-31-35-027-1350,12/24/2014 12:00:00 AM,False,
A10159301,Closed Sale,1437 Collins Ave,0,1,0,349900,299257.35,06/17/2016 12:00:00 AM,11/28/2016 12:00:00 AM,Miami Beach,,,500,500,2006,Cbs Construction,,,Central Heat,Central Cooling,0,Assigned Parking,,Eat-In Kitchen,Open Balcony,Tile Floors,First Floor Entry,,,,,No Additional Rooms,,,,,,7370,,,None,C41-Condo 1-4 Stories,False,True,,,2,4,,"Elevator Secure, Garage Secured, Lobby Secured",Other Restrictions,,Monthly,0,0,0,0,,,Z Hotel,Z Ocean Hotel /De Soleil,209,,"This luxurious unit is located in the ZHotel, managed by the Intercontinental Hotel Group.  Enjoy views of Lummus Park in South Beach from your Corner Balcony.  Have the prestige ownership and  investment and allow the Hotel to manage the rentals and repairs for you. They spared no expense in the design and decor of the unit which is being sold with all furniture and fixtures. The property features include a built-in kitchenette,  built-in entertainment center, nicely finished marble through the bathroom.",12/28/2016 12:00:00 AM,,33139,8,,01/05/2017 12:00:00 AM,11/23/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Cash,159,Miami-Dade County,02-32-34-193-0240,10/05/2016 4:40:22 PM,False,
A1950983,Closed Sale,1611 MERIDIAN AV,2,2,0,349000,345000,05/12/2014 12:00:00 AM,05/08/2015 12:00:00 AM,Miami Beach,,,705,705,1925,Concrete Block Construction,,,Central Heat,Central Cooling,0,Street Parking,,,Other,"Ceramic Floor, Wood Floors","First Floor Entry, Closet Cabinetry, Fire Sprinklers, Pull Down Stairs, Certified Watt-Wise",,,,,,,,,,,0,,,,C23-Condo/Timeshare,False,False,,,1,3,,Other Security,No Restrictions,,Monthly,250,0,0,250,,,,EMILY SOUTH BEACH,104,, ,05/08/2015 12:00:00 AM,,33139,6,,05/12/2015 12:00:00 AM,05/04/2015 12:00:00 AM,05/08/2015 12:00:00 AM,Conventional,357,Miami-Dade County,,05/16/2014 12:00:00 AM,False,
A2156253,Closed Sale,937 MICHIGAN AV,2,1,1,347000,307000,08/03/2015 12:00:00 AM,01/29/2016 12:00:00 AM,Miami Beach,,,870,870,1977,Cbs Construction,,,Central Heat,Central Cooling,0,"Assigned Parking, Guest Parking",,Dining/Living Room,"Open Balcony, Patio","Terrazzo Floors, Carpeted Floors","First Floor Entry, Closet Cabinetry",,,,,,,,,Blinds/Shades,,3452,,,Combination Tub & Shower,T52-Townhouse Condo,False,False,6,,1,2,,"Card Entry, Other Security",Okay To Lease,,Monthly,0,0,0,350,,,Michigan TH,Michigan TH,1,,"UNIQUE PROPERTY! TOWNHOUSE IN SOUTH BEACH, 2 BEDROOMS, 1 AND HALF BATHROOM THAT CAN BE TURN INTO A FULL BATH, AMPLE KITCHEN, PATIO, 2 VERY SPACIOUS BEDROOM UPSTAIRS, MASTER WITH BALCONY, REMODELED BATHROOM, PLENTY OF CLOSET SPACE, FULL WASHER AND DRYER,BR  AND NEW 3 TON AC UNIT,ASSIGNED PARKING SPACE GUEST PARKING, AND RESIDENTIAL STREET PARKING,STEPS FROM THE BEACH, FLAMINGO PARK AND SO MUCH MORE,UNIT HAS GREAT MONTH TO MONTH TENANT.",11/19/2015 12:00:00 AM,,33139,17,,02/03/2016 12:00:00 AM,09/21/2015 12:00:00 AM,01/29/2016 12:00:00 AM,Cash,49,Miami-Dade County,02-42-03-143-0010,08/06/2015 12:00:00 AM,False,
A10105555,Closed Sale,29 NW 6th Ave,3,2,,345000,330000,06/24/2016 12:00:00 AM,09/20/2016 12:00:00 AM,Miami,City Miami South Blk 010,,1901,1901,1935,Cbs Construction,Attached,One Story,No Heat,No Cooling,1,Driveway,,,None,"Tile Floors, Wood Floors",First Floor Entry,Less Than 1/4 Acre Lot,,,,Other,Other Sewer,None,Other,,City Miami South Blk 010,3928,,False,,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"5000 SQFT Lot  zoning T6-8-O Land value only , sold as is ",11/30/2016 12:00:00 AM,,33128,1,,10/22/2016 12:00:00 AM,07/20/2016 12:00:00 AM,09/20/2016 12:00:00 AM,Cash,26,Miami-Dade County,01-02-01-000-1090,06/24/2016 12:00:00 AM,False,
A2103726,Closed Sale,335 S BISCAYNE BL,1,1,0,345000,333000,04/18/2015 12:00:00 AM,06/22/2015 12:00:00 AM,Miami,,,846,846,2005,Concrete Block Construction,,,Central Heat,Central Cooling,1,"1 Space, Covered Parking, Deeded Parking",,,Open Balcony,"Marble Floors, Wood Floors",First Floor Entry,,,,,,,,,,,2988,,,,C45-Co-Op 5+ Stories,False,False,,,23,44,,"Lobby Secured, Card Entry, Elevator Secure","Corporate Buyer OK, Okay To Lease, Okay To Lease 1st Year",,Monthly,0,0,0,408,,,,One Miami,2304,, ,06/21/2015 12:00:00 AM,,33131,10,,07/13/2015 12:00:00 AM,05/07/2015 12:00:00 AM,06/22/2015 12:00:00 AM,Cash,19,Miami-Dade County,01-42-06-065-1560,04/18/2015 12:00:00 AM,False,
A2126638,Closed Sale,45 NW 32 ST,2,1,0,340000,320000,06/05/2015 12:00:00 AM,07/20/2015 12:00:00 AM,Miami,25 53 41 WYNDWOOD PARK,,897,897,1940,Concrete Block Construction,Attached,One Story,Other,Other,1,"Covered Parking, Driveway, Street Parking",,,"Fence, Open Porch",Other Floors,Other Interior Features,Less Than 1/4 Acre Lot,,,,Other,Other Sewer,Other View,Other,,25 53 41 WYNDWOOD PARK,1610,,False,,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,,,,,,,,,,,,,,"Newly listed, 2/1 home on a 5,000 sq. ft. lot located in the heart of Wynwood. Property is right across the street from The Shops at Midtown, walking distance to trendy restaurants, and a few minute drive to Edgewater/Wynwood art galleries, Wynwood Walls,  and major highways. Don't miss out on this wonderful investment opportunity in the highly desirable and booming area of Wynwood!!! Don't miss this great deal!",07/20/2015 12:00:00 AM,X,33127,4,,12/04/2015 12:00:00 AM,06/10/2015 12:00:00 AM,07/20/2015 12:00:00 AM,Cash,5,Miami-Dade County,01-31-25-019-2530,06/05/2015 12:00:00 AM,False,
A10472343,Closed Sale,3 Island Ave,1,1,0,340000,282000,05/18/2018 12:00:00 AM,10/02/2018 12:00:00 AM,Miami Beach,BELLE ISLE APT CORP,,950,950,1962,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,Covered Parking,,,Deck,Other Floors,"Elevator, Fire Sprinklers, Walk-In Closets",,,,,,,,,,BELLE ISLE APT CORP,509,,,Shower Only,C45-Co-Op 5+ Stories,False,False,,,14,15,,"Doorman, Fire Alarm, Guard At Site","Other Restrictions, Renting Limited",,Monthly,750,0,0,750,,,,Terrace Towers,14F,,"Newly renovated unit with Direct stunning Bay Views at Terrace Towers. New kitchen with Stainless Steel appliances and Quartz Counter tops. Fully renovated master bath! Balcony has been converted to additional living space with direct water views but can easily be converted back to open balcony. Building maintains a 20% rental cap for owners! Unit is currently tenant occupied. SHOWING Monday through Friday from 10am till 5pm ONLY. Need minimum 24 hours notice- Buyers agent must accompany!",10/15/2018 12:00:00 AM,,33139,18,,11/17/2018 12:00:00 AM,08/24/2018 12:00:00 AM,08/24/2018 12:00:00 AM,Cash,98,Miami-Dade County,02-32-33-030-0710,05/18/2018 5:18:50 PM,False,
A1971051,Closed Sale,1800 N BAYSHORE DR,1,1,1,339900,330500,06/29/2014 12:00:00 AM,03/12/2015 12:00:00 AM,Miami,,,1095,1095,2007,Cbs Construction,,,Central Heat,Central Cooling,1,"1 Space, Assigned Parking",,,Open Balcony,Marble Floors,"Closet Cabinetry, Elevator, Pantry",,,,,,,,,,,5074,,,,C23-Condo/Timeshare,False,True,,,22,42,,"Elevator Secure, Lobby Secured",No Restrictions,,Monthly,546,0,0,546,,,,1800 CLUB CONDO,2211,,"Price Reduced! Spectacular water and city views from 22 floor, 1Bed/1.5 Bath, marble throughout, stainless steel appliances, world class amenities.  Within minutes from South Beach, downtown Miami, Brickell area, the performing arts and the American airli nes arena. This is a Fannie Mae HomePath property. ",04/27/2015 12:00:00 AM,,33132,14,,03/22/2015 12:00:00 AM,11/26/2014 12:00:00 AM,03/12/2015 12:00:00 AM,Cash,150,Miami-Dade County,01-32-31-063-3670,07/01/2014 12:00:00 AM,False,
A2073439,Closed Sale,3 ISLAND AV,1,1,0,339000,350000,02/09/2015 12:00:00 AM,04/21/2015 12:00:00 AM,Miami Beach,,,950,950,1962,Cbs Construction,,,Heat Pump/Reverse Cycle,Central Cooling,1,1 Space,,,Open Balcony,Ceramic Floor,Elevator,,,,,,,,,,,2435,,,,C45-Co-Op 5+ Stories,False,False,,,14,14,,Doorman,No Lease; 1st Year Owned,,Monthly,880,0,0,880,,,,3 Island Avenue,PHG,,Buy this view. Best one bedroom view in building. ,04/15/2015 12:00:00 AM,,33139,1,,05/31/2015 12:00:00 AM,02/13/2015 12:00:00 AM,04/21/2015 12:00:00 AM,Cash,4,Miami-Dade County,02-32-33-030-0840,02/16/2015 12:00:00 AM,False,
A10650709,Closed Sale,619 Michigan Ave,2,1,1,339000,335000,04/04/2019 12:00:00 AM,06/13/2019 12:00:00 AM,Miami Beach,MIAMI BEACH TOWNHOUSES CO,,990,990,1978,Cbs Construction,,,No Heat,Central Cooling,1,"Assigned Parking, Guest Parking",,,"Barbeque, Open Porch",Tile Floors,First Floor Entry,,,,,,,,,,MIAMI BEACH TOWNHOUSES CO,447,,,,T52-Townhouse Condo,False,False,,,1,2,,Other Security,"Ok To Lease, Other Restrictions",,Monthly,0,0,0,333,,,,MIAMI BEACH TOWNHOUSES,5,,"Completely Renovated 2 Bed TOWNHOUSE in the heart of South Beach! Building will be painted! Only block away from Publix and future Target! Spacious unit 990 sqft with split floor plan close to the beach, Lincoln Rd, super markets and shops. Two floors giving you additional privacy, both bedrooms upstairs. Washer and dryer inside of the unit. One assigned PARKING SPACE with additional guest parking. Private PATIO with BBQ. Low Taxes and maintenance fees, PETS OK - easy to rent! New AC UNIT install on 11.05.2018",06/14/2019 12:00:00 AM,,33139,20,,06/30/2019 12:00:00 AM,05/03/2019 12:00:00 AM,05/03/2019 12:00:00 AM,Conventional,29,Miami-Dade County,02-42-03-146-0050,04/04/2019 2:05:00 PM,True,11000
A1918674,Closed Sale,1100 West Avenue,0,1,0,338000,325000,03/10/2014 12:00:00 AM,05/29/2014 12:00:00 AM,Miami Beach,,,485,485,1964,Pre-Cast Concrete Construction,,,Central Heat,Central Cooling,1,1 Space,,,Other,Slate Floors,"Built-Ins, Chandelier To Be Replaced",,,,,,,,,,,4476,,,,C23-Condo/Timeshare,False,False,,,15,16,,"Doorman, Phone Entry, Fire Alarm",No Restrictions,,Monthly,615,0,0,615,,,Mondrian South Beach,Mondrian South Beach,1515,,"Spectacular unit located at the Mondrian. Live in luxury at this full service boutique hotel with 5-Star dining, Sunset Bar, Grand swimming pool and terraces, gym, Agua Spa, room service and much more!    ",10/28/2014 12:00:00 AM,,33139,30,,12/31/2014 12:00:00 AM,05/28/2014 12:00:00 AM,05/29/2014 12:00:00 AM,Conventional,79,Miami-Dade County,0242033341740,03/10/2014 12:00:00 AM,False,
A2019716,Closed Sale,3 ISLAND AV,1,1,0,335000,325000,10/14/2014 12:00:00 AM,01/28/2015 12:00:00 AM,Miami Beach,,,950,950,1962,Cbs Construction,,,No Heat,No Cooling,1,Assigned Parking,Attached,Dining/Living Room,"Open Balcony, Storm/Security Shutters",Concrete Floors,"Fire Sprinklers, Walk-In Closets",,,,,,,,,,,518,,,,C45-Co-Op 5+ Stories,False,False,144,144,12,14,,"Doorman, Card Entry, Tv Camera",Other Restrictions,,Monthly,0,0,0,810,,,Terrace Towers co-op,Terrace Towers co-op,12G,,"What you've been waiting for. West facing, city skyline, and bay views. Beautifully updated Morris Lapidus building with an infinity bayside pool and sunning deck. Stunning views and an address others will envy-on the beautiful Venetian Causeway facing th e bay and downtown Miami Skyline. Spacious one bedroom, original condition awaiting your fabulous and creative renovation to make it your pied de terre and a pièce de résistance.",01/26/2015 12:00:00 AM,,33139,11,,02/14/2015 12:00:00 AM,12/08/2014 12:00:00 AM,01/28/2015 12:00:00 AM,Cash,55,Miami-Dade County,02-32-33-030-0820,10/14/2014 12:00:00 AM,False,
A10248643,Closed Sale,1100 West Ave,1,1,0,335000,260000,03/21/2017 12:00:00 AM,04/20/2018 12:00:00 AM,Miami Beach,,,676,676,2008,Concrete Block Construction,,,Central Heat,Electric Cooling,1,1 Space,Attached,,Other,Concrete Floors,Other Interior Features,,,,,No Additional Rooms,,,,,,6432,,,,C43-Condo-Hotel,False,False,,,9,16,,Other Security,Ok To Lease,,Monthly,900,0,0,900,,,,mondrian,921,,This beautiful turn key unit is what buyers have been waiting for! Full condominium ownership with a 5 star hotel service. Expansive views of the ocean and South Beach. Buyer will receive Mondrian's VIP card with purchase of the unit and full access to the Delano Beach Club. Seller very motivated.,04/20/2018 12:00:00 AM,,33139,3,,09/30/2018 12:00:00 AM,03/29/2018 12:00:00 AM,04/20/2018 12:00:00 AM,Other Terms See Remarks,369,Miami-Dade County,02-42-03-334-2460,03/28/2017 12:31:05 PM,False,
A10576326,Closed Sale,1928 NW 2nd Ct,4,2,0,330000,330000,11/26/2018 12:00:00 AM,11/28/2018 12:00:00 AM,Miami,RESUB OF LOT 1,7500,1554,1400,1982,Cbs Construction,Detached,One Story,No Heat,No Cooling,0,Driveway,,,Fence,Tile Floors,Other Interior Features,Less Than 1/4 Acre Lot,,,,No Additional Rooms,Municipal Sewer,"Garden View, None",Municipal Water,,RESUB OF LOT 1,3335,,False,,R30-No Pool/No Water,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,Great investment property in a fabulous location. Do not disturb the tenants!,11/28/2018 12:00:00 AM,,33136,2,,10/25/2019 12:00:00 AM,11/27/2018 12:00:00 AM,11/27/2018 12:00:00 AM,Other Terms See Remarks,1,Miami-Dade County,01-31-36-027-0170,11/27/2018 3:06:41 PM,False,
A10029318,Closed Sale,2027 NW 6th Pl,3,2,,330000,305000,02/03/2016 12:00:00 AM,09/01/2016 12:00:00 AM,Miami,NORTHWEST 7TH AVE ADD,,1920,1920,1979,Concrete Block With Brick,Attached,One Story,Central Heat,"Ceiling Fans, Central Cooling",0,Covered Parking,,Dining/Living Room,"Fence, Fruit Trees",Ceramic Floor,"First Floor Entry, Split Bedroom",1/4 To Less Than 1/2 Acre Lot,,,,Family Room,Municipal Sewer,Garden View,Municipal Water,,NORTHWEST 7TH AVE ADD,736,,False,,R30-No Pool/No Water,False,False,,,,,"No Subdiv/Park Info, Paved Road, Street Lights",,No Restrictions,,,,,,,,,,,,,"Upgraded 3 bedrooms 2 baths, formal dining room, large living room, large family room, laundry & storage room, covered carport. House sits on 2 lots #24 & 25. Including in the sale are 2 separate vacant lots 26 & 27, making land size  approximately 9000 s q. ft. fully fenced. Property backs on to State Road 1-95.  This is a rare find for area, your buyers will not be disappointed when they step into this beautiful home, designed for a large family.  Zoned - Industrial, lots of potential for future uses.",08/31/2016 12:00:00 AM,,33127,11,,12/02/2016 12:00:00 AM,06/25/2016 12:00:00 AM,09/01/2016 12:00:00 AM,Cash,107,Miami-Dade County,01-31-25-035-2690,02/05/2016 12:00:00 AM,False,
A2183056,Closed Sale,950 BRICKELL BAY DR,1,1,0,330000,315000,10/01/2015 12:00:00 AM,03/21/2016 12:00:00 AM,Miami,,,688,688,2008,Stucco Exterior Construction,,,Electric Heat,Electric Cooling,1,1 Space,,,"Barbeque, Deck",Wood Floors,"Elevator, Built-Ins",,,,,,,,,,,3478,,,,C23-Condo/Timeshare,False,False,560,,24,56,,"Doorman, Elevator Secure, Card Entry","Daily Rentals Ok, Exterior Alterations",,Monthly,0,0,0,410,,,,The Plaza at Brickell,2402,,"Outstanding 1/1 CONDO Apartment in the heart of Brickell. Apartment is a bargain for the price. It has california closets, wood floors, modern blackout and screens, open European Kitchen, and furniture could be negotiable separately. The unit comes with O  NE ASSIGNED PARKING. ***BUILDING IS ONLY FINANCED WITH 25% Down Payment as the association do not collect enough reserves*** GREAT AMMENITIES, NEAR RESTAURANTS, BARS AND OFFICE BUILDINGS. Owner Occupied and will move within 30 days.",03/21/2016 12:00:00 AM,,33131,26,,06/30/2016 12:00:00 AM,02/19/2016 12:00:00 AM,03/21/2016 12:00:00 AM,Cash,141,Miami-Dade County,01-41-38-146-1250,10/01/2015 12:00:00 AM,True,0
A10651512,Closed Sale,267 NW 33rd St,4,2,0,329900,310000,04/05/2019 12:00:00 AM,09/12/2019 12:00:00 AM,Miami,WYND WOOD PARK,5000,1676,1386,1925,Cbs Construction,Detached,"One Story, Old Spanish",Central Heat,Central Cooling,0,"Slab/Strip, Street Parking",,Dining/Living Room,Fence,"Other Floors, Tile Floors",First Floor Entry,Less Than 1/4 Acre Lot,,,,Other,Municipal Sewer,Other View,Municipal Water,,WYND WOOD PARK,2652,False,False,,R30-No Pool/No Water,False,False,,,,,Sidewalks,,Ok To Lease,,,,,,,,,,,,,"Great deal to purchase now. Way under market value! Developer's opportunity in one of the most desirable neighborhoods in Miami. Close to Design District and Wynwood. Don't miss this great opportunity to own a piece of real estate in this upcoming area. Property will not last, call today!!",09/09/2019 12:00:00 AM,50 X 100,33127,8,,04/05/2020 12:00:00 AM,07/26/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Conventional,112,Miami-Dade County,01-31-25-019-1830,04/05/2019 3:10:43 PM,False,
A10180954,Closed Sale,1717 N Bayshore Dr,1,1,,329000,308000,11/17/2016 12:00:00 AM,03/31/2017 12:00:00 AM,Miami,,,1067,1067,1986,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,1 Space,,Dining/Living Room,Open Balcony,"Carpeted Floors, Tile Floors",Fire Sprinklers,,,,,,,,,Sliding,,1989,,,Separate Tub & Shower,C42-Condo 5+ Stories,False,False,,,22,42,,"Doorman, Card Entry, Guard At Site, Lobby Secured",Ok To Lease,,Monthly,0,0,0,0,,,,The Grand,A-2244,,"Fantastic spacious 1 bedroom, 1.5 bathroom condo featuring upgraded kitchen with granite countertops and stainless steel appliances. Tastefully renovated bathrooms, and an expansive balcony with City and Bay views. The Grand is a full service, first class building with shopping, restaurants, marina, bistro, hair salon, dry cleaners and much more. Located close to Downtown, Adrienne Arsht Center, the Perez Art Museum, South Beach, Wynwood, Miami Design District and major highways. 1 valet space include.",03/31/2017 12:00:00 AM,,33132,16,,06/01/2017 12:00:00 AM,02/14/2017 12:00:00 AM,02/14/2017 12:00:00 AM,Cash,89,Miami-Dade County,01-32-31-048-0405,11/17/2016 2:44:16 PM,False,
A10649806,Closed Sale,583 NW 35th St,2,1,0,325000,350000,04/03/2019 12:00:00 AM,05/22/2019 12:00:00 AM,Miami,DEVONSHIRE PARK SUB,7000,929,929,1938,Cbs Construction,Detached,One Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,"Driveway, Street Parking",,Dining/Living Room,"Extra Building/Shed, Fence, Fruit Trees, Open Porch, Room For Pool, Shed","Tile Floors, Vinyl Floors",First Floor Entry,Less Than 1/4 Acre Lot,,,,"Other, Storage Room",Municipal Sewer,Garden View,Municipal Water,,DEVONSHIRE PARK SUB,774,,False,Combination Tub & Shower,R30-No Pool/No Water,False,False,,,,,"Other Subdiv/Park Info, Public Road, Sidewalks, Street Lights",,"Ok To Lease, Other Restrictions",,,,,,,,,,,,,"Great opportunity! Location! Currently Tenant occupied until September 2019, Single Family Home with 2 Beds and 1 Bath, Nice kitchen partially remodeled, Living and Dining Room with plenty of natural light, Laminated floors in the bedrooms. 1 Car Carport attached, Plus Street Parking. Nice and ample Patio and back Yard, a Big Shed for extra room, Washer/Dryer Hook-Up, Fenced., Nice Location close distance to Midtown Stores, Design District, Wynwood, Bars and Restaurants. Close to mayor Expressways, 15 minutes’ drive to the Airport, 12 minutes to the Beach and Downtown. Zoning T3-O (Up to 3 Stories), Primary Zone Duplexes.",06/04/2019 12:00:00 AM,,33127,18,,04/03/2020 12:00:00 AM,04/10/2019 12:00:00 AM,04/10/2019 12:00:00 AM,Cash,7,Miami-Dade County,01-31-25-020-0050,04/03/2019 12:44:13 PM,False,
A10226195,Closed Sale,341 NW 32nd St,3,2,,325000,325000,02/13/2017 12:00:00 AM,09/20/2017 12:00:00 AM,Miami,Northern Blvd Tr,7150,2169,1863,1981,Cbs Construction,Attached,"One Story, Other",Electric Heat,Central Cooling,0,"Driveway, Other Parking",,,Shed,Tile Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,Attic,Municipal Sewer,None,Municipal Water,,Northern Blvd Tr,1684,,False,,R30-No Pool/No Water,True,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Single family home. Great Investment opportunity in the Wynwood area.  zoned: 57 / GENERAL DUPLEXES.  This is a SHORT SALE!   DO NOT DISTURB occupants. This is sold AS IS w/o repairs or warranty. Buyer is responsible for verifying all info. BUYER is to assume AS IS with violations, permits or citations that may exist. All cash offers must be submitted with proof of funds for closing. All non-cash offers must be submitted with a prequalification letter",09/18/2017 12:00:00 AM,7150,33127,4,,02/05/2018 12:00:00 AM,08/21/2017 12:00:00 AM,09/20/2017 12:00:00 AM,Cash,76,Miami-Dade County,01-31-25-024-0750,02/15/2017 6:00:33 PM,False,
A2063025,Closed Sale,951 BRICKELL AV,1,1,0,325000,315000,01/23/2015 12:00:00 AM,06/17/2015 12:00:00 AM,Miami,,,702,702,2008,Cbs Construction,,,Electric Heat,Other,1,1 Space,,,Open Balcony,Tile Floors,"Elevator, Walk-In Closets",,,,,,,,,,,4789,,,,C45-Co-Op 5+ Stories,False,False,,,11,43,,"Card Entry, Garage Secured",Daily Rentals Ok,,Monthly,42940,0,0,42940,,,,The Plaza On Brickell,1102,,"SPECTACULAR UNIT IN THE HEART OF BRICKELL FINANCIAL DISTRICT .GREAT LOCATION!! WALKING DISTANCE BRICKELL CITY CENTRE, DOWN TOWN MIAMI AND MORE.. UNIT IS CURRENTLY LEASED UNTIL MAY 14,2015 INVESTORS WELCOME!! ",06/20/2015 12:00:00 AM,,33131,12,,01/22/2016 12:00:00 AM,04/20/2015 12:00:00 AM,06/17/2015 12:00:00 AM,Conventional,87,Miami-Dade County,01-41-38-140-0790,01/26/2015 12:00:00 AM,True,18900
A1689243,Closed Sale,465 BRICKELL AV,1,1,0,325000,315000,09/14/2012 12:00:00 AM,03/16/2015 12:00:00 AM,Miami,,,597,597,2010,Cbs Construction,,,No Heat,Central Cooling,1,1 Space,,,Other,Tile Floors,No Interior Features,,,,,,,,,,,5247,,,,C45-Co-Op 5+ Stories,False,False,,,4,57,,"Doorman, Guard At Site",No Restrictions,,Monthly,581,0,0,581,,,ICON BRICKELL 1,ICON BRICKELL TOWER 1,404,,"Priced to Sell. Price Firm. Great 1bed/1bath in Tower 1 of Icon Brickell Unit features 726 sq ft (per developer floor plan), 24 x 24 white porcelain floors throughout, sunscreen shades in living and bedroom. Tenant Occupied Until March 31 2015. Don't miss  out on this opportunity. Easy to Show. Call Listing Agent. ",03/11/2015 12:00:00 AM,,33131,20,,03/12/2015 12:00:00 AM,02/17/2015 12:00:00 AM,03/16/2015 12:00:00 AM,Cash,886,Miami-Dade County,01-41-38-147-1500,09/14/2012 12:00:00 AM,False,
